Flooring,ViewYN,PoolPrivateYN,ClosePrice,Latitude,Longitude,LivingArea,MLSAreaMajor,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,FireplaceYN,Stories,Levels,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,SaleYearMonth
,0,0,640000.0,34.022827,-117.582176,1401.0,686 - Ontario,San Bernardino,1,2.0,1987.0,2,Ontario,3,1,1,1,3,0,2.0,Ontario-Montclair,108.0,5400.0,2025-05
Vinyl,1,0,575000.0,40.034692,-122.168687,3020.0,PL01 - Tehama County,Tehama,1,4.0,2010.0,4,Gerber,5,1,1,1,3,0,2.0,Red Bluff Joint Union,0.0,241322.4,2025-05
,1,0,500000.0,34.127548,-117.248353,1292.0,274 - San Bernardino,San Bernardino,1,2.0,1956.0,2,San Bernardino,3,0,1,1,3,0,2.0,San Bernardino City Unified,0.0,10692.0,2025-05
"Carpet,Tile",1,0,465000.0,34.603543,-117.821782,1714.0,699 - Not Defined,Los Angeles,1,2.0,1986.0,3,Palmdale,4,1,2,2,3,0,2.0,ABC Unified,0.0,25464.0,2025-05
,0,0,715000.0,33.62606571,-117.16009582,2878.0,SRCAR - Southwest Riverside County,Riverside,1,6.0,2012.0,3,Murrieta,4,0,2,2,,0,3.0,,,6969.0,2025-05
Laminate,1,0,825000.0,32.57065392,-117.11070741,1032.0,91932 - Imperial Beach,San Diego,0,3.0,1959.0,2,Imperial Beach,3,0,1,1,,0,1.0,,,6000.0,2025-05
"Carpet,Concrete,Stone,Wood",1,0,1630000.0,37.80557935,-122.24544099,3074.0,,Alameda,1,2.0,1924.0,3,Oakland,4,1,2,2,,0,2.0,Oakland,,6000.0,2025-05
"Carpet,Tile",0,0,860000.0,37.77385822,-121.54298805,2451.0,,San Joaquin,1,4.0,2005.0,3,Mountain House,4,1,2,2,,0,2.0,,,3735.0,2025-05
,1,0,4560000.0,33.02387257,-117.16085864,5056.0,92127 - Rancho Bernardo,San Diego,0,8.0,2006.0,5,San Diego,4,0,1,1,,0,4.0,,760.0,52272.0,2025-05
"Carpet,Tile",1,1,1000000.0,33.838993,-116.50186200000002,2244.0,332 - Central Palm Springs,Riverside,1,2.0,2018.0,3,Palm Springs,3,1,1,1,,0,2.0,,240.0,5663.0,2025-05
Wood,1,0,1895000.0,34.393586,-118.511082,4081.0,CJRC - Circle J Ranch,Los Angeles,1,3.0,1988.0,3,Santa Clarita,4,1,2,2,,0,3.0,William S. Hart Union,137.0,58548.0,2025-05
"Tile,Wood",0,0,790000.0,37.83574428,-122.18587227,1778.0,,Alameda,1,2.0,1952.0,2,Oakland,4,1,2,2,,0,1.0,,,5508.0,2025-05
,0,0,755000.0,34.255345,-118.303811,888.0,659 - Sunland/Tujunga,Los Angeles,0,0.0,1954.0,1,Sunland,2,0,1,1,2,0,0.0,Los Angeles Unified,0.0,4601.0,2025-05
"Carpet,Tile",1,0,478000.0,36.350104,-119.68531000000002,2100.0,,Kings,1,3.0,2019.0,3,Hanford,4,0,1,1,4,0,3.0,Pioneer Union,0.0,7800.0,2025-05
,1,1,1150000.0,34.268044,-118.885095,3192.0,SMP - South Moorpark,Ventura,1,3.0,1984.0,4,Moorpark,4,1,,0,0,0,3.0,,155.0,8279.0,2025-05
,1,0,665000.0,34.130429,-117.909761,1292.0,607 - Azusa,Los Angeles,0,6.0,1947.0,2,Azusa,3,0,1,1,3,0,2.0,Azusa Unified,0.0,6977.0,2025-05
,0,0,1115000.0,36.60744779,-121.65931768,2581.0,699 - Not Defined,Monterey,1,2.0,2006.0,3,Salinas,6,1,,0,,0,2.0,Other,220.0,3937.0,2025-05
,1,0,575000.0,33.483995,-117.088727,1339.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2001.0,2,Temecula,3,1,1,1,3,0,2.0,Temecula Unified,120.0,4792.0,2025-05
"Carpet,Laminate,Tile",1,0,549000.0,34.274809999999995,-116.84365,1380.0,BBC - Big Bear City,San Bernardino,1,7.0,1987.0,2,Big Bear City,3,1,1,1,3,0,2.0,Bear Valley Unified,0.0,9520.0,2025-05
"Laminate,Tile",0,0,1750000.0,33.997370000000004,-118.405042,2544.0,C28 - Culver City,Los Angeles,0,6.0,2022.0,3,Culver City,4,1,1,1,4,0,0.0,Los Angeles Unified,0.0,7491.0,2025-05
,1,0,965000.0,33.841627,-117.888132,1794.0,78 - Anaheim East of Harbor,Orange,1,2.0,1954.0,2,Anaheim,4,1,1,1,4,0,2.0,Anaheim Union High,0.0,6270.0,2025-05
,1,0,588000.0,33.971364,-117.315627,1641.0,252 - Riverside,Riverside,1,2.0,1962.0,2,Riverside,3,1,1,1,1,0,2.0,Riverside Unified,0.0,10454.0,2025-05
"Laminate,Tile",1,0,330000.0,33.803441,-116.458692,1137.0,336 - Cathedral City South,Riverside,0,2.0,1950.0,1,Cathedral City,2,0,,0,,0,0.0,,,9583.0,2025-05
,1,0,1195000.0,33.037115500000006,-117.05147699,1565.0,92128 - Rancho Bernardo,San Diego,1,2.0,1979.0,2,San Diego,3,1,1,1,,0,2.0,,370.0,150051.0,2025-05
"Carpet,Tile",1,0,1300000.0,33.945582,-117.950045,2779.0,87 - La Habra,Orange,1,3.0,1977.0,3,La Habra,4,1,,0,,0,3.0,Lowell Joint Unified,0.0,9900.0,2025-05
,1,1,630000.0,34.614075,-118.186844,2371.0,PLM - Palmdale,Los Angeles,1,3.0,1991.0,3,Palmdale,4,1,2,2,1,0,3.0,Antelope Valley Union,0.0,7534.0,2025-05
SeeRemarks,1,0,827000.0,34.032629,-117.932738,1301.0,633 - Industry/La Puente/Valinda,Los Angeles,1,2.0,1959.0,2,La Puente,3,0,1,1,3,0,2.0,Hacienda La Puente Unified,0.0,6320.0,2025-05
"Carpet,Stone,Tile",1,1,2550000.0,34.43461,-119.291836,2934.0,VC11 - Ojai,Ventura,0,2.0,2010.0,3,Ojai,3,1,1,1,3,0,2.0,Ojai Unified,0.0,41382.0,2025-05
"Carpet,Tile",1,1,2839000.0,34.192404,-118.817574,3780.0,WV - Westlake Village,Ventura,1,6.0,1984.0,4,Westlake Village,4,1,1,1,,0,3.0,,136.0,21344.0,2025-05
,0,0,1160000.0,33.842849,-118.20061,2252.0,"6 - Bixby, Bixby Knolls, Los Cerritos",Los Angeles,1,3.0,2019.0,3,Long Beach,4,0,2,2,1,0,2.0,Long Beach Unified,245.0,2923.0,2025-05
"Tile,Vinyl,Wood",1,0,240000.0,39.834996,-121.615559,1532.0,,Butte,1,2.0,1981.0,2,Magalia,2,1,1,1,2,0,2.0,Paradise Unified,280.0,10890.0,2025-05
"Vinyl,Wood",0,1,1200000.0,34.163167,-118.594618,2170.0,WHLL - Woodland Hills,Los Angeles,1,2.0,1953.0,4,Woodland Hills,4,1,2,2,3,0,2.0,Los Angeles Unified,0.0,6242.0,2025-05
,1,0,678000.0,33.818625,-118.212397,1030.0,11 - Westside,Los Angeles,0,2.0,1945.0,1,Long Beach,3,0,1,1,1,0,2.0,Long Beach Unified,0.0,6242.0,2025-05
"Carpet,Tile",0,0,1505000.0,37.75942649,-121.91275634,2152.0,,Contra Costa,1,2.0,2016.0,4,San Ramon,4,0,,3,,0,2.0,San Ramon Valley,145.0,2585.0,2025-05
"Concrete,Wood",1,0,2199888.0,34.142981,-118.09076,2467.0,648 - Pasadena (SE),Los Angeles,0,2.0,2019.0,4,Pasadena,4,0,1,2,1,0,2.0,Pasadena Unified,,7811.0,2025-05
,1,0,1850000.0,34.177679,-118.202541,3146.0,624 - Glendale-Chevy Chase/E. Glenoaks,Los Angeles,1,3.0,1989.0,4,Glendale,4,1,2,2,1,0,3.0,Glendale Unified,180.0,51670.0,2025-05
Tile,1,1,1100000.0,33.784396,-116.373833,2979.0,322 - North Palm Desert,Riverside,1,3.0,2022.0,5,Palm Desert,4,1,1,1,,0,3.0,Desert Sands Unified,222.0,10659.0,2025-05
,1,0,580990.0,33.773463,-117.452126,1324.0,248 - Corona,Riverside,1,2.0,2024.0,2,Corona,2,0,1,1,2,1,2.0,Corona-Norco Unified,340.0,6098.0,2025-05
,1,0,825000.0,33.753349,-117.464946,3603.0,248 - Corona,Riverside,1,3.0,2005.0,3,Corona,5,1,2,2,1,0,3.0,Corona-Norco Unified,85.0,6098.0,2025-05
"Carpet,Laminate",1,0,629990.0,33.629195,-117.078478,2466.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2024.0,3,French Valley,4,0,2,2,1,1,2.0,Temecula Unified,152.0,4765.0,2025-05
"Carpet,Tile,Vinyl",0,0,612500.0,37.77656057,-121.26753603,1733.0,,San Joaquin,1,2.0,2025.0,2,Manteca,3,0,1,1,,1,2.0,,,6578.0,2025-05
,1,0,320000.0,33.764012,-116.992693,1129.0,SRCAR - Southwest Riverside County,Riverside,0,1.0,2002.0,2,Hemet,2,0,1,1,2,0,1.0,Hemet Unified,275.0,5227.0,2025-05
,1,0,670000.0,33.864275,-117.557876,1578.0,248 - Corona,Riverside,1,4.0,1996.0,2,Corona,5,1,1,1,5,0,2.0,Corona-Norco Unified,0.0,8276.0,2025-05
Wood,0,0,1150000.0,33.993131,-118.402601,994.0,C28 - Culver City,Los Angeles,1,2.0,1951.0,1,Culver City,3,0,1,1,,0,,,,5066.0,2025-05
,0,0,500000.0,34.384561,-117.335511,1812.0,HSP - Hesperia,San Bernardino,1,2.0,1978.0,3,Hesperia,3,1,1,1,3,0,2.0,Hesperia Unified,0.0,61800.0,2025-05
"Stone,Wood",1,0,3150000.0,34.39718,-119.525343,1271.0,CPTA - Carpinteria,Santa Barbara,0,2.0,2016.0,4,Carpinteria,3,0,2,2,,0,2.0,,,2613.6,2025-05
Laminate,0,0,1000000.0,37.14237712,-121.66750771,1150.0,699 - Not Defined,Santa Clara,1,2.0,1974.0,1,Morgan Hill,3,0,,0,,0,2.0,Other,,8000.0,2025-05
,1,0,4900000.0,33.531547,-117.765322,3441.0,LV - Laguna Village,Orange,1,2.0,2003.0,4,Laguna Beach,5,1,,3,0,0,2.0,Laguna Beach Unified,0.0,4400.0,2025-05
,1,0,741775.0,33.74029,-117.461364,2079.0,248 - Corona,Riverside,1,4.0,2025.0,3,Corona,4,0,2,2,1,0,2.0,Corona-Norco Unified,195.0,4615.0,2025-05
"Tile,Wood",0,0,830000.0,37.6919768,-122.14203037,1073.0,,Alameda,1,2.0,1952.0,1,San Leandro,3,1,1,1,,0,2.0,,,7670.0,2025-05
,1,0,800000.0,34.141073,-117.948953,1315.0,617 - Duarte,Los Angeles,1,2.0,1978.0,2,Duarte,3,0,1,1,3,0,2.0,Duarte Unified,0.0,5069.0,2025-05
,1,1,757500.0,33.663666,-117.201034,3277.0,SRCAR - Southwest Riverside County,Riverside,1,3.0,2015.0,4,Menifee,4,0,2,2,0,0,3.0,Perris Union High,67.0,7841.0,2025-05
,1,1,1480000.0,33.691218,-117.958673,1757.0,699 - Not Defined,Orange,1,2.0,1964.0,2,Fountain Valley,4,1,1,1,4,0,2.0,Fountain Valley,0.0,7200.0,2025-05
,0,0,460000.0,37.072821000000005,-120.82273,1381.0,,Merced,1,2.0,2023.0,3,Los Banos,3,0,2,2,0,0,2.0,Los Banos Unified,0.0,5248.0,2025-05
,1,0,1100000.0,33.16156619,-117.22084183,2042.0,92081 - Vista,San Diego,1,4.0,2020.0,3,Vista,4,0,2,2,0,0,2.0,San Marcos Unified,254.0,2943.0,2025-05
,1,0,675000.0,34.025406,-117.308423,1991.0,266 - Grand Terrace,San Bernardino,1,3.0,1991.0,3,Grand Terrace,4,1,2,2,1,0,3.0,Colton Unified,0.0,7200.0,2025-05
"Carpet,Laminate",1,0,504000.0,40.029546,-122.091872,1776.0,,Tehama,1,2.0,2020.0,2,Los Molinos,3,1,1,1,3,0,2.0,Los Molinos Unified,0.0,43560.0,2025-05
"Carpet,Tile",0,0,758888.0,37.77797772,-121.25672952,2563.0,,San Joaquin,1,2.0,2002.0,3,Manteca,4,1,1,1,,0,2.0,,,10286.0,2025-05
Tile,1,0,399000.0,34.43778117,-117.23852139,1544.0,APPV - Apple Valley,San Bernardino,0,2.0,2007.0,2,Apple Valley,2,1,1,1,,0,2.0,,254.0,,2025-05
"Carpet,Vinyl",1,0,336000.0,34.082364,-116.905365,1242.0,290 - Forest Falls Area,San Bernardino,0,4.0,1962.0,1,Forest Falls,2,1,,0,2,0,1.0,Redlands Unified,0.0,7900.0,2025-05
SeeRemarks,0,0,682000.0,33.57792,-117.244411,2537.0,SRCAR - Southwest Riverside County,Riverside,1,6.0,2024.0,3,Wildomar,5,0,2,2,2,1,3.0,Lake Elsinore Unified,190.0,7280.0,2025-05
"Tile,Wood",1,0,4200000.0,33.637662,-117.871409,3326.0,NV - East Bluff - Harbor View,Orange,1,2.0,1965.0,4,Newport Beach,4,1,1,1,3,0,2.0,Newport Mesa Unified,85.0,8736.0,2025-05
"Laminate,Tile,Vinyl",0,0,600000.0,34.075984000000005,-117.633054,1031.0,686 - Ontario,San Bernardino,1,2.0,1947.0,2,Ontario,3,0,1,1,3,0,2.0,Other,0.0,7000.0,2025-05
Carpet,1,1,1825000.0,33.794442,-116.532028,3504.0,334 - South End Palm Springs,Riverside,1,3.0,2000.0,5,Palm Springs,4,1,1,1,,0,3.0,Palm Springs Unified,,12632.0,2025-05
Tile,0,1,695000.0,33.836653000000005,-116.531973,1750.0,332 - Central Palm Springs,Riverside,0,3.0,1952.0,3,Palm Springs,3,1,1,1,,0,0.0,,,6970.0,2025-05
"Concrete,Wood",0,1,699000.0,34.054249,-117.160799,2598.0,268 - Redlands,San Bernardino,0,3.0,1963.0,3,Redlands,5,1,2,2,0,0,2.0,Redlands Unified,0.0,13820.0,2025-05
Carpet,1,1,2300000.0,34.187259000000005,-118.285964,1896.0,610 - Burbank,Los Angeles,0,2.0,1946.0,2,Burbank,2,1,1,1,1,0,2.0,Burbank Unified,0.0,17860.0,2025-05
Wood,1,1,1050000.0,33.739151,-116.192438,2627.0,309 - Indio North of East Valley,Riverside,1,6.0,2005.0,4,Indio,5,1,2,2,,0,2.0,,289.0,12632.0,2025-05
"Carpet,Stone,Wood",1,1,2800000.0,33.270954,-117.202457,6198.0,92003 - Bonsall,San Diego,1,4.0,2003.0,5,Bonsall,5,1,2,2,1,0,4.0,Bonsall Unified,0.0,200376.0,2025-05
,0,1,2225000.0,34.181883,-118.561596,2340.0,TAR - Tarzana,Los Angeles,1,5.0,1947.0,3,Tarzana,4,1,1,1,1,0,2.0,Los Angeles Unified,0.0,21787.0,2025-05
,0,0,315000.0,36.764579,-119.821086,1686.0,FSNO - Fresno,Fresno,0,0.0,1948.0,2,Fresno,3,1,1,1,3,0,0.0,Fresno Unified,0.0,7620.0,2025-05
,0,0,535837.0,33.968449,-116.567859,2583.0,340 - Desert Hot Springs,Riverside,1,2.0,2025.0,3,Desert Hot Springs,4,0,2,2,1,1,2.0,Palm Springs Unified,228.0,6073.0,2025-05
,0,1,685000.0,34.409032,-117.41983700000002,2545.0,699 - Not Defined,San Bernardino,0,3.0,1990.0,3,Hesperia,3,1,1,1,3,0,3.0,Hesperia Unified,0.0,85377.0,2025-05
,0,0,765000.0,34.079266,-117.954323,1498.0,608 - Baldwin Pk/Irwindale,Los Angeles,1,2.0,1989.0,3,Baldwin Park,3,1,2,2,0,0,2.0,Baldwin Park Unified,100.0,4688.0,2025-05
"Carpet,Wood",0,0,1900000.0,34.005837,-118.454319,1682.0,C11 - Venice,Los Angeles,0,2.0,1949.0,2,Venice,3,1,2,2,,0,,,,5897.0,2025-05
,1,0,4200000.0,33.60309,-117.876633,2139.0,CS - Corona Del Mar - Spyglass,Orange,1,2.0,2024.0,4,Corona Del Mar,3,1,2,3,1,1,1.0,Newport Mesa Unified,0.0,5663.0,2025-05
,0,0,745000.0,33.892755,-118.196691,1764.0,"RP - Compton S of Rosecrans, E of Central,W of Ala",Los Angeles,0,2.0,1940.0,2,Compton,3,0,1,1,3,0,2.0,Compton Unified,0.0,12326.0,2025-05
"Carpet,Laminate,Tile",1,0,486465.0,37.356373,-120.48402,1750.0,,Merced,1,2.0,2025.0,3,Merced,4,0,1,1,4,1,2.0,Merced Union,0.0,6821.0,2025-05
,0,0,500000.0,33.780014,-118.173303,960.0,"4 - Downtown Area, Alamitos Beach",Los Angeles,0,0.0,1987.0,2,Long Beach,3,0,1,1,1,0,0.0,Long Beach Unified,0.0,6975.0,2025-05
,0,0,720000.0,33.833213,-118.305468,802.0,122 - Harbor Gateway,Los Angeles,1,1.0,1939.0,1,Torrance,2,0,1,1,2,0,1.0,Los Angeles Unified,0.0,6001.0,2025-05
"Tile,Vinyl,Wood",1,0,267000.0,39.752481,-122.187157,1006.0,,Glenn,1,3.0,1954.0,1,Orland,2,0,1,1,2,0,1.0,Orland Joint Unified,0.0,5336.0,2025-05
Laminate,0,0,665000.0,33.909816,-118.156064,908.0,RK - Paramount South of Somerset,Los Angeles,0,0.0,1949.0,1,Paramount,3,0,1,1,1,0,0.0,Paramount Unified,0.0,5203.0,2025-05
"Tile,Wood",0,0,1650000.0,34.163763,-118.20847,3081.0,624 - Glendale-Chevy Chase/E. Glenoaks,Los Angeles,1,2.0,1928.0,4,Glendale,3,1,2,2,,0,2.0,Glendale Unified,,5354.0,2025-05
"Tile,Wood",1,0,4100000.0,34.11728,-118.323867,6463.0,C30 - Hollywood Hills East,Los Angeles,1,5.0,2022.0,7,Los Angeles,5,1,,0,,0,3.0,,,12947.0,2025-05
Wood,1,1,355000.0,34.400483,-117.302116,1189.0,HSP - Hesperia,San Bernardino,1,1.0,1961.0,1,Hesperia,2,1,1,1,2,0,1.0,Hesperia Unified,0.0,19000.0,2025-05
Tile,0,0,520000.0,33.694407,-116.969959,2180.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2025.0,3,Hemet,3,0,2,2,0,1,2.0,Hemet Unified,194.0,6000.0,2025-05
Tile,0,0,591749.0,33.694407,-116.969959,3040.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2025.0,3,Hemet,5,0,2,2,1,1,2.0,Hemet Unified,194.0,6000.0,2025-05
"Carpet,Tile",0,0,712000.0,33.581921,-117.189291,2280.0,SRCAR - Southwest Riverside County,Riverside,1,3.0,2001.0,3,Murrieta,4,1,1,1,3,0,3.0,Murrieta,0.0,13939.0,2025-05
"Carpet,Tile",1,0,659000.0,34.444287,-117.484855,2303.0,PHEL - Phelan,San Bernardino,1,3.0,2025.0,3,Phelan,4,1,1,1,4,1,3.0,Snowline Joint Unified,0.0,90489.0,2025-05
,0,0,775000.0,34.020016,-118.320459,1321.0,C23 - Metropolitan,Los Angeles,0,1.0,1912.0,1,Los Angeles,2,1,1,1,2,0,1.0,Los Angeles Unified,0.0,5803.0,2025-05
,1,0,549500.0,33.730408000000004,-116.329795,1414.0,324 - East Palm Desert,Riverside,1,2.0,1973.0,2,Palm Desert,3,1,1,1,1,0,2.0,Desert Sands Unified,0.0,8712.0,2025-05
Vinyl,0,0,660000.0,37.78647578,-122.23301694,1244.0,,Alameda,1,6.0,1901.0,3,Oakland,4,0,2,2,,0,2.0,Oakland,,4800.0,2025-05
"Carpet,Tile",1,0,699000.0,33.921908,-117.199911,2985.0,259 - Moreno Valley,Riverside,1,3.0,2005.0,3,Moreno Valley,4,1,2,2,0,0,3.0,Moreno Valley Unified,0.0,8276.0,2025-05
Wood,1,1,869000.0,34.220345,-118.458485,1477.0,PC - Panorama City,Los Angeles,0,2.0,1953.0,2,Panorama City,4,0,1,1,4,0,2.0,Other,0.0,8365.0,2025-05
"Carpet,Laminate",1,0,740000.0,34.120135999999995,-117.469193,2356.0,264 - Fontana,San Bernardino,1,3.0,2004.0,3,Fontana,4,1,2,2,0,0,3.0,Fontana Unified,0.0,5000.0,2025-05
"Carpet,Tile",1,1,1070000.0,33.635189000000004,-117.658862,1463.0,MN - Mission Viejo North,Orange,1,2.0,1974.0,2,Mission Viejo,4,1,2,2,1,0,2.0,Capistrano Unified,179.0,5227.0,2025-05
Wood,0,0,800000.0,37.84089126,-122.28527265,1812.0,,Alameda,1,1.0,1900.0,2,Oakland,6,1,2,2,,0,1.0,,,5000.0,2025-05
,0,1,560000.0,33.745191,-116.283529,1764.0,"312 - Bermuda Dunes, Myoma",Riverside,1,4.0,1987.0,2,Bermuda Dunes,3,1,,0,,0,2.0,,,9148.0,2025-05
,0,0,705000.0,34.041928000000006,-117.736161,1436.0,687 - Pomona,Los Angeles,1,2.0,1979.0,3,Pomona,3,1,2,2,3,0,2.0,Pomona Unified,0.0,7577.0,2025-05
Carpet,0,0,360000.0,33.702372,-116.250445,1102.0,314 - Indio South of East Valley,Riverside,1,2.0,1991.0,2,Indio,3,0,1,1,,0,2.0,,200.0,4792.0,2025-05
Laminate,0,0,285000.0,35.416156,-119.033262,1123.0,BKSF - Bakersfield,Kern,0,0.0,1927.0,2,Bakersfield,3,0,1,1,3,0,0.0,Bakersfield City,0.0,5852.0,2025-05
,1,0,740000.0,33.805014,-116.420824,1770.0,321 - Rancho Mirage,Riverside,1,4.0,2019.0,2,Rancho Mirage,2,0,1,1,,0,2.0,,445.0,6551.0,2025-05
"Carpet,Tile,Wood",0,0,2427000.0,37.65082821,-121.78617043,2894.0,,Alameda,1,4.0,2000.0,3,Livermore,5,1,2,2,,0,4.0,,,9789.0,2025-05
Vinyl,0,0,1750000.0,33.790378000000004,-118.337109,3204.0,125 - Walteria,Los Angeles,1,4.0,2022.0,6,Torrance,5,1,2,2,5,0,2.0,Torrance Unified,0.0,6190.0,2025-05
"Tile,Wood",0,0,980000.0,34.372144,-119.060999,2253.0,SPL - Santa Paula,Ventura,1,6.0,1936.0,3,Santa Paula,2,1,2,2,,0,2.0,,,20908.0,2025-05
"Carpet,Wood",1,0,925000.0,33.828393,-117.549289,2365.0,248 - Corona,Riverside,1,3.0,1999.0,3,Corona,4,1,2,2,0,0,3.0,Corona-Norco Unified,0.0,9148.0,2025-05
"Carpet,Tile,Vinyl,Wood",1,0,2275000.0,33.727662,-118.056729,3325.0,17 - Northwest Huntington Beach,Orange,1,3.0,1986.0,3,Huntington Beach,4,1,2,2,1,0,3.0,Huntington Beach Union High,210.0,6000.0,2025-05
"Tile,Vinyl",1,0,425000.0,34.209632,-117.110285,1066.0,288 - Running Springs,San Bernardino,0,6.0,1948.0,2,Running Springs,2,1,2,2,0,0,0.0,Rim of the World,0.0,8678.0,2025-05
"Carpet,Tile",1,0,500000.0,33.880802,-117.585952,868.0,248 - Corona,Riverside,1,3.0,1956.0,1,Corona,2,0,1,1,2,0,1.0,Corona-Norco Unified,0.0,7405.0,2025-05
"Carpet,Laminate",1,1,849990.0,34.27094,-118.663202,1814.0,SVE - East Simi,Ventura,0,2.0,1980.0,3,Simi Valley,3,1,2,2,,0,2.0,,,6969.0,2025-05
Vinyl,1,0,1350000.0,33.891701,-117.988705,1698.0,82 - Buena Park,Orange,1,2.0,1957.0,3,Buena Park,3,1,1,1,3,0,2.0,Fullerton Joint Union High,0.0,16500.0,2025-05
,0,0,525000.0,34.017188,-118.252279,1453.0,C34 - Los Angeles Southwest,Los Angeles,0,2.0,1903.0,1,Los Angeles,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,6097.0,2025-05
,1,0,478400.0,34.678426,-118.170689,2255.0,LAC - Lancaster,Los Angeles,1,2.0,1986.0,2,Lancaster,4,1,2,2,4,0,2.0,Antelope Valley Union,0.0,8580.0,2025-05
"Carpet,Tile,Vinyl",1,0,607000.0,34.687597,-118.100411,3661.0,LAC - Lancaster,Los Angeles,1,5.0,2006.0,4,Lancaster,5,1,2,2,1,0,3.0,ABC Unified,0.0,7153.0,2025-05
"Laminate,Tile",1,1,775000.0,33.959590000000006,-117.161141,2917.0,259 - Moreno Valley,Riverside,1,3.0,1988.0,3,Moreno Valley,4,1,2,2,4,0,3.0,Moreno Valley Unified,0.0,20473.0,2025-05
"Carpet,Laminate",0,0,613000.0,36.85314813,-121.39614032,1397.0,699 - Not Defined,San Benito,1,2.0,1994.0,3,Hollister,3,1,,0,,0,2.0,Other,220.0,2278.0,2025-05
"Carpet,Wood",1,0,340000.0,37.467651,-119.734432,1022.0,MP2 - Mariposa 2,Mariposa,0,0.0,1980.0,1,Mariposa,1,1,,0,,0,0.0,Mariposa County Unified,0.0,39640.0,2025-05
,1,0,349000.0,39.760278,-121.597424,1250.0,,Butte,1,2.0,2025.0,2,Paradise,2,0,1,1,2,1,2.0,Paradise Unified,0.0,12197.0,2025-05
"Carpet,Vinyl",1,1,2070000.0,34.135449,-118.617075,2682.0,CLB - Calabasas,Los Angeles,1,3.0,1971.0,3,Calabasas,6,1,2,2,,0,,,,11272.0,2025-05
,0,0,1640000.0,33.888509,-118.396684,100.0,143 - Manhattan Bch Tree,Los Angeles,0,0.0,1973.0,0,Manhattan Beach,0,0,1,1,1,0,0.0,Manhattan Unified,0.0,4480.0,2025-05
"Carpet,Tile",1,1,1850000.0,33.970557,-117.882684,3506.0,652 - Rowland Heights,Los Angeles,1,3.0,1998.0,5,Rowland Heights,5,1,2,2,1,0,3.0,Rowland Unified,220.0,9895.0,2025-05
"Carpet,Laminate",1,0,715000.0,33.702324,-117.221695,2660.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2021.0,4,Menifee,5,0,1,1,5,0,2.0,Menifee Union,0.0,20038.0,2025-05
,0,0,680000.0,33.942657000000004,-118.251983,1030.0,WATT - Watts,Los Angeles,0,2.0,1944.0,2,Los Angeles,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,5200.0,2025-05
,1,0,799000.0,35.64017,-120.674907,2168.0,PRIC - PR Inside City Limit,San Luis Obispo,1,2.0,2010.0,3,Paso Robles,4,1,2,2,1,0,2.0,Paso Robles Joint Unified,0.0,8400.0,2025-05
,0,1,2543500.0,33.10021623,-117.24758633,3105.0,92009 - Carlsbad,San Diego,0,14.0,1980.0,5,Carlsbad,4,1,1,1,,0,3.0,,,34412.0,2025-05
"Carpet,Tile",1,0,412000.0,34.416208000000005,-117.249598,1403.0,HSP - Hesperia,San Bernardino,1,2.0,1990.0,2,Hesperia,3,1,1,1,3,0,2.0,Hesperia Unified,0.0,20700.0,2025-05
,1,1,456000.0,39.497272,-121.632829,1638.0,,Butte,1,2.0,2019.0,2,Oroville,3,0,1,1,3,0,2.0,Oroville Union,0.0,6970.0,2025-05
,1,1,1550000.0,34.152041,-118.777862,2895.0,AGOA - Agoura,Los Angeles,1,2.0,1985.0,3,Agoura Hills,4,1,2,2,,0,2.0,Las Virgenes,168.0,7381.0,2025-05
Carpet,0,0,555000.0,34.262881,-118.672687,700.0,SVE - East Simi,Ventura,0,0.0,1930.0,1,Simi Valley,1,0,1,1,,0,0.0,,,2613.0,2025-05
"Carpet,Tile,Wood",1,0,1184500.0,33.616113,-117.686929,2188.0,MN - Mission Viejo North,Orange,1,4.0,1977.0,3,Mission Viejo,4,1,2,2,0,0,2.0,Saddleback Valley Unified,254.0,3953.0,2025-05
,1,0,1400000.0,33.914984999999994,-117.959626,2280.0,87 - La Habra,Orange,1,2.0,1978.0,3,La Habra,4,1,2,2,1,0,2.0,Fullerton Joint Union High,0.0,7200.0,2025-05
,0,0,700000.0,34.193076,-118.581142,1092.0,WIN - Winnetka,Los Angeles,1,4.0,1954.0,1,Winnetka,3,1,1,1,3,0,2.0,Los Angeles Unified,0.0,7843.0,2025-05
"Carpet,Tile",1,1,960000.0,33.697618,-116.381904,2529.0,323 - South Palm Desert,Riverside,1,10.0,1962.0,3,Palm Desert,3,1,,0,,0,2.0,Desert Sands Unified,225.0,13068.0,2025-05
